sentiment-1 : word-1,sentiment-0 : word-0,sentiment-1 : word-0,lemma,word_set,accuracy
257,24697,24743,sew,"{'sewed', 'sewn', 'sew', 'sews'}",25046
27,24927,24973,shotgun,"{'shotguns', 'shotgunning', 'shotgunned', 'shotgun'}",25046
438,24516,24562,trail,"{'trails', 'trailed', 'trailing', 'trail'}",25046
625,24329,24375,drug,"{'drugging', 'drugs', 'drugged', 'druged', 'drug'}",25046
168,24786,24832,pray,"{'pray', 'prayed', 'prays', 'praying'}",25046
231,24815,24769,ritual,"{'ritual', 'rituals'}",25046
119,24835,24881,throat,"{'throats', 'throat'}",25046
9840,15114,15160,ard,{'ard'},25046
206,24748,24794,titled,{'titled'},25046
136,24910,24864,bully,"{'bully', 'bullied', 'bullying', 'bullies'}",25046
277,24677,24723,hint,"{'hinted', 'hint', 'hints'}",25046
88,24866,24912,drown,"{'drown', 'drowning', 'drowns', 'drowned'}",25046
188,24858,24812,measure,"{'measured', 'measures', 'measuring', 'measure'}",25046
187,24859,24813,met,"{'met', 'mets'}",25046
121,24925,24879,prominent,{'prominent'},25046
148,24898,24852,mol,{'mol'},25046
110,24936,24890,exceed,"{'exceeds', 'exceeding', 'exceeded', 'exceed'}",25046
10,24945,24990,grader,"{'graders', 'grader'}",25045
114,24931,24886,composer,"{'composers', 'composer'}",25045
91,24954,24909,brutality,"{'brutality', 'brutalities'}",25045
195,24760,24805,majority,"{'majority', 'majorities'}",25045
39,24916,24961,messy,"{'messiest', 'messier', 'messy'}",25045
436,24609,24564,organ,"{'organ', 'organs'}",25045
68,24977,24932,wartime,"{'wartime', 'wartimes'}",25045
68,24977,24932,awareness,{'awareness'},25045
17,24938,24983,snail,"{'snails', 'snail'}",25045
41,24914,24959,basket,"{'baskets', 'basket'}",25045
29,24926,24971,inconsistency,"{'inconsistencies', 'inconsistency'}",25045
67,24978,24933,divine,"{'divines', 'divine', 'divined'}",25045
29,24926,24971,outta,{'outta'},25045
108,24937,24892,gifted,{'gifted'},25045
9,24946,24991,turgid,{'turgid'},25045
112,24843,24888,nerd,"{'nerd', 'nerds'}",25045
111,24934,24889,emma,{'emma'},25045
86,24959,24914,surrounding,{'surroundings'},25045
81,24874,24919,fling,"{'fling', 'flings', 'flung', 'flinging'}",25045
70,24975,24930,artistry,{'artistry'},25045
272,24773,24728,grown,{'grown'},25045
12,24943,24988,tomato,"{'tomatoes', 'tomato'}",25045
39,24916,24961,repulsive,{'repulsive'},25045
134,24821,24866,adequate,{'adequate'},25045
55,24990,24945,preminger,{'preminger'},25045
323,24632,24677,anal,{'anal'},25045
125,24830,24875,isle,"{'isles', 'isle'}",25045
104,24941,24896,likewise,{'likewise'},25045
72,24973,24928,collaboration,"{'collaboration', 'collaborations'}",25045
38,24917,24962,tolerate,"{'tolerating', 'tolerate', 'tolerated', 'tolerates'}",25045
134,24911,24866,baseball,"{'baseballs', 'baseball'}",25045
207,24838,24793,arrest,"{'arrest', 'arrested', 'arresting', 'arrests'}",25045
129,24916,24871,specifically,{'specifically'},25045
251,24794,24749,presentation,"{'presentations', 'presentation'}",25045
215,24830,24785,task,"{'task', 'tasked', 'tasks'}",25045
72,24973,24928,sensitivity,"{'sensitivities', 'sensitivity'}",25045
164,24881,24836,corporate,{'corporate'},25045
106,24939,24894,plight,"{'plight', 'plights'}",25045
103,24942,24897,voyage,"{'voyage', 'voyaged', 'voyages', 'voyaging'}",25045
526,24519,24474,opt,"{'opting', 'opted', 'opts', 'opt'}",25045
472,24483,24528,folk,"{'folk', 'folks'}",25045
119,24926,24881,patriot,"{'patriots', 'patriot'}",25045
13,24942,24987,fiasco,{'fiasco'},25045
107,24938,24893,simultaneous,{'simultaneous'},25045
250,24795,24750,mornin,{'mornin'},25045
102,24943,24898,lemma,{'lemma'},25045
158,24887,24842,mortal,"{'mortals', 'mortal'}",25045
234,24721,24766,insane,{'insane'},25045
80,24875,24920,clown,"{'clowns', 'clowning', 'clown', 'clowned'}",25045
74,24882,24926,garden,"{'garden', 'gardens'}",25044
58,24898,24942,psychic,"{'psychic', 'psychics'}",25044
156,24888,24844,destruction,{'destruction'},25044
39,24917,24961,shave,"{'shave', 'shaves', 'shaving', 'shaved'}",25044
103,24941,24897,sixty,{'sixties'},25044
107,24937,24893,judgment,"{'judgments', 'judgment'}",25044
17,24939,24983,miraculously,{'miraculously'},25044
84,24960,24916,restrict,"{'restrict', 'restricts', 'restricting'}",25044
41,24915,24959,rampage,"{'rampage', 'rampaging', 'rampages', 'rampaged'}",25044
326,24630,24674,cure,"{'cures', 'cure', 'curing', 'cured'}",25044
30,24926,24970,funding,{'funding'},25044
28,24928,24972,drab,{'drab'},25044
43,24913,24957,lumber,"{'lumbered', 'lumber', 'lumbers'}",25044
56,24988,24944,richly,{'richly'},25044
132,24824,24868,exaggerate,"{'exaggerating', 'exaggerate', 'exaggerates'}",25044
284,24760,24716,dive,"{'dived', 'dives', 'dive'}",25044
525,24519,24475,introduce,"{'introduced', 'introduces', 'introduce', 'introducing'}",25044
3074,21970,21926,screen,"{'screens', 'screening', 'screen', 'screened'}",25044
117,24927,24883,string,"{'strings', 'string', 'stringing'}",25044
54,24990,24946,tenderness,{'tenderness'},25044
53,24991,24947,powerfully,{'powerfully'},25044
88,24956,24912,cusack,{'cusack'},25044
77,24967,24923,painter,"{'painter', 'painters'}",25044
1,24955,24999,interminable,{'interminable'},25044
206,24838,24794,lark,"{'lark', 'larking', 'larks'}",25044
727,24229,24273,slight,"{'slights', 'slightest', 'slighted', 'slight'}",25044
218,24826,24782,previously,{'previously'},25044
276,24680,24724,possess,"{'possessing', 'possess', 'possessed', 'possesses'}",25044
185,24859,24815,inhabit,"{'inhabited', 'inhabiting', 'inhabits', 'inhabit'}",25044
71,24973,24929,unconventional,{'unconventional'},25044
329,24715,24671,charge,"{'charging', 'charges', 'charged', 'charge'}",25044
142,24902,24858,transition,"{'transitioned', 'transitioning', 'transitions', 'transition'}",25044
47,24909,24953,leat,{'leat'},25044
70,24974,24930,reservation,"{'reservation', 'reservations'}",25044
10,24946,24990,monstrosity,"{'monstrosity', 'monstrosities'}",25044
469,24487,24531,earth,"{'earth', 'earths'}",25044
481,24475,24519,carto,{'carto'},25044
119,24837,24881,cake,"{'cakes', 'caked', 'cake'}",25044
140,24904,24860,birthday,"{'birthdays', 'birthday'}",25044
406,24550,24594,bough,"{'boughs', 'bough'}",25044
50,24994,24950,collaborator,"{'collaborator', 'collaborators'}",25044
61,24983,24939,superb,{'superb'},25044
124,24920,24876,acclaim,"{'acclaims', 'acclaiming', 'acclaimed', 'acclaim'}",25044
125,24919,24875,publish,"{'publish', 'published', 'publishing', 'publishes'}",25044
98,24946,24902,retired,{'retired'},25044
74,24970,24926,twine,"{'twine', 'twined'}",25044
123,24921,24877,seed,"{'seeds', 'seeding', 'seed'}",25044
114,24930,24886,comer,"{'comer', 'comers'}",25044
844,24112,24156,logic,"{'logic', 'logics'}",25044
70,24974,24930,facet,"{'facets', 'facet'}",25044
27,24929,24973,fodder,{'fodder'},25044
125,24919,24875,temper,"{'temper', 'tempers', 'tempered'}",25044
130,24914,24870,piano,"{'piano', 'pianos'}",25044
34,24922,24966,overuse,"{'overusing', 'overuse', 'overuses', 'overused'}",25044
85,24959,24915,lavish,"{'lavishing', 'lavished', 'lavish', 'lavishes'}",25044
61,24983,24939,dedication,"{'dedication', 'dedications'}",25044
249,24795,24751,morning,"{'morning', 'mornings'}",25044
8,24948,24992,ineffective,{'ineffective'},25044
3,24953,24997,unexcite,{'unexciting'},25044
133,24823,24867,hunter,"{'hunters', 'hunter'}",25044
44,24912,24956,zoom,"{'zoomed', 'zooming', 'zooms', 'zoom'}",25044
169,24875,24831,aide,"{'aides', 'aide'}",25044
8,24949,24992,unimpressive,{'unimpressive'},25043
54,24989,24946,skillfully,{'skillfully'},25043
9,24948,24991,redeemable,{'redeemable'},25043
53,24990,24947,palpable,{'palpable'},25043
325,24718,24675,lob,"{'lobbed', 'lobbing', 'lob'}",25043
26,24931,24974,unattractive,{'unattractive'},25043
99,24944,24901,ruff,{'ruff'},25043
190,24853,24810,cage,"{'caging', 'cages', 'cage', 'caged'}",25043
10,24947,24990,uninspire,{'uninspiring'},25043
59,24898,24941,toke,"{'tokes', 'toke'}",25043
107,24936,24893,gesture,"{'gestures', 'gesture', 'gesturing'}",25043
62,24981,24938,drawback,"{'drawbacks', 'drawback'}",25043
30,24927,24970,redundant,{'redundant'},25043
24679,278,321,en,{'en'},25043
218,24825,24782,awed,{'awed'},25043
51,24906,24949,ninety,"{'nineties', 'ninety'}",25043
82,24961,24918,alkie,{'alkie'},25043
122,24921,24878,asset,"{'asset', 'assets'}",25043
267,24776,24733,twin,"{'twinned', 'twin', 'twins'}",25043
81,24962,24919,hugely,{'hugely'},25043
300,24657,24700,disappear,"{'disappears', 'disappear', 'disappeared', 'disappearing'}",25043
83,24960,24917,stardom,{'stardom'},25043
20,24937,24980,babble,"{'babbles', 'babbled', 'babble', 'babbling'}",25043
75,24968,24925,mutual,{'mutual'},25043
102,24941,24898,arrival,"{'arrivals', 'arrival'}",25043
526,24431,24474,hoe,"{'hoe', 'hoes'}",25043
102,24855,24898,ruse,{'ruse'},25043
252,24705,24748,boat,"{'boat', 'boating', 'boats'}",25043
250,24793,24750,morn,{'morn'},25043
49,24908,24951,hostage,"{'hostages', 'hostage'}",25043
1339,23704,23661,matter,"{'matters', 'matter', 'mattered', 'mattering'}",25043
166,24877,24834,ridin,{'ridin'},25043
50,24907,24950,discern,"{'discern', 'discerned', 'discerns', 'discerning'}",25043
185,24858,24815,fictional,{'fictional'},25043
71,24886,24929,tribe,"{'tribe', 'tribes'}",25043
63,24894,24937,rile,"{'rile', 'riles', 'riled'}",25043
104,24939,24896,pursuit,"{'pursuit', 'pursuits'}",25043
433,24524,24567,baby,"{'baby', 'babied', 'babies'}",25043
242,24801,24758,render,"{'rendered', 'render', 'renders'}",25043
160,24797,24840,connected,{'connected'},25043
21,24936,24979,pathetically,{'pathetically'},25043
356,24687,24644,thon,{'thon'},25043
301,24742,24699,bank,"{'bank', 'banks', 'banking', 'banked'}",25043
683,24274,24317,nearly,{'nearly'},25043
94,24949,24906,femme,"{'femme', 'femmes'}",25043
92,24865,24908,wet,"{'wet', 'wets', 'wettest', 'wetting'}",25043
149,24894,24851,subtlety,"{'subtlety', 'subtleties'}",25043
34,24924,24966,squeeze,"{'squeezing', 'squeezes', 'squeezed', 'squeeze'}",25042
151,24891,24849,broadcast,"{'broadcasting', 'broadcasted', 'broadcasts', 'broadcast'}",25042
59,24983,24941,admirably,{'admirably'},25042
98,24944,24902,advanced,{'advanced'},25042
60,24982,24940,espionage,{'espionage'},25042
76,24966,24924,raver,"{'ravers', 'raver'}",25042
16,24942,24984,agonizing,{'agonizing'},25042
118,24924,24882,politician,"{'politicians', 'politician'}",25042
34,24924,24966,token,"{'token', 'tokens'}",25042
77,24965,24923,fierce,{'fierce'},25042
24632,410,368,will,"{'wills', 'wo', 'll'}",25042
7,24951,24993,untalented,{'untalented'},25042
43,24915,24957,surgery,"{'surgery', 'surgeries'}",25042
30,24928,24970,gob,{'gob'},25042
53,24989,24947,superlative,"{'superlatives', 'superlative'}",25042
195,24847,24805,assure,"{'assures', 'assure', 'assuring'}",25042
189,24769,24811,shocked,{'shocked'},25042
13,24945,24987,mockery,"{'mockeries', 'mockery'}",25042
63,24979,24937,hustle,"{'hustled', 'hustle', 'hustles'}",25042
53,24989,24947,powerfull,{'powerfull'},25042
154,24888,24846,discussion,"{'discussions', 'discussion'}",25042
89,24953,24911,request,"{'requests', 'request', 'requested', 'requesting'}",25042
133,24825,24867,perve,"{'perve', 'perving'}",25042
102,24940,24898,simultaneously,{'simultaneously'},25042
1220,23738,23780,hug,"{'hug', 'hugged', 'hugs', 'hugging'}",25042
70,24888,24930,formulaic,{'formulaic'},25042
92,24950,24908,immigrant,"{'immigrant', 'immigrants'}",25042
14,24944,24986,hairy,"{'hairiest', 'hairy'}",25042
133,24825,24867,vivo,{'vivo'},25042
1438,23604,23562,ache,"{'ached', 'ache', 'aches'}",25042
306,24736,24694,construct,"{'construct', 'constructed', 'constructs', 'constructing'}",25042
74,24968,24926,fatale,"{'fatales', 'fatale'}",25042
60,24982,24940,compassionate,{'compassionate'},25042
272,24770,24728,lipp,{'lipp'},25042
493,24549,24507,commit,"{'commited', 'commits', 'commiting', 'committed', 'commit', 'committing'}",25042
45,24913,24955,indication,"{'indication', 'indications'}",25042
928,24030,24072,extremely,{'extremely'},25042
242,24716,24758,elated,{'elated'},25042
68,24974,24932,nuanced,{'nuanced'},25042
38,24920,24962,giva,{'giva'},25042
75,24967,24925,iconic,{'iconic'},25042
1296,23662,23704,bur,{'bur'},25042
119,24923,24881,philosophical,{'philosophical'},25042
204,24838,24796,amazingly,{'amazingly'},25042
180,24862,24820,ensue,"{'ensues', 'ensue', 'ensuing', 'ensued'}",25042
509,24449,24491,esper,"{'esper', 'espers'}",25042
79,24963,24921,talkie,"{'talkies', 'talkie'}",25042
532,24426,24468,toon,"{'toons', 'toon'}",25042
215,24827,24785,cod,"{'cod', 'cods'}",25042
69,24973,24931,immerse,"{'immerse', 'immersing', 'immersed', 'immerses'}",25042
149,24893,24851,competition,"{'competition', 'competitions'}",25042
21,24937,24979,prolong,"{'prolonged', 'prolonging', 'prolongs', 'prolong'}",25042
56,24902,24944,worship,"{'worshipping', 'worshipped', 'worshiped', 'worships', 'worshiping', 'worship'}",25042
262,24780,24738,advance,"{'advance', 'advancing', 'advances'}",25042
176,24866,24824,accuse,"{'accuse', 'accuses', 'accusing', 'accused'}",25042
57,24985,24943,scence,"{'scence', 'scences'}",25042
733,24308,24267,copy,"{'copying', 'copied', 'copies', 'copy'}",25041
89,24952,24911,economic,"{'economic', 'economics'}",25041
425,24534,24575,impression,"{'impression', 'impressions'}",25041
88,24953,24912,provocative,{'provocative'},25041
45,24914,24955,skim,"{'skimming', 'skims', 'skim', 'skimmed'}",25041
81,24960,24919,glamorous,{'glamorous'},25041
201,24840,24799,petition,"{'petitioned', 'petition', 'petitions'}",25041
111,24848,24889,repeatedly,{'repeatedly'},25041
728,24231,24272,blow,"{'blew', 'blowing', 'blown', 'blow', 'blows', 'blowed'}",25041
128,24831,24872,fist,"{'fist', 'fists'}",25041
160,24881,24840,reserve,"{'reserve', 'reserving', 'reserves', 'reserved'}",25041
18,24941,24982,unnecessarily,{'unnecessarily'},25041
91,24950,24909,minder,{'minder'},25041
4072,20969,20928,turn,"{'turned', 'turning', 'turns', 'turn'}",25041
117,24924,24883,countryside,"{'countrysides', 'countryside'}",25041
8,24951,24992,marginally,{'marginally'},25041
10,24949,24990,witless,{'witless'},25041
50,24909,24950,obligatory,{'obligatory'},25041
73,24968,24927,ambiguity,"{'ambiguity', 'ambiguities'}",25041
415,24626,24585,mysterious,{'mysterious'},25041
116,24925,24884,compliment,"{'complimented', 'complimenting', 'compliment', 'compliments'}",25041
307,24734,24693,link,"{'linked', 'links', 'link', 'linking'}",25041
74,24967,24926,youthful,{'youthful'},25041
36,24923,24964,skeleton,"{'skeleton', 'skeletons'}",25041
71,24970,24929,existential,{'existential'},25041
82,24959,24918,youngster,"{'youngsters', 'youngster'}",25041
305,24654,24695,anymore,{'anymore'},25041
74,24967,24926,nez,{'nez'},25041
69,24890,24931,bush,"{'bushes', 'bush'}",25041
3,24956,24997,appallingly,{'appallingly'},25041
67,24892,24933,ignorant,{'ignorant'},25041
476,24483,24524,literal,{'literal'},25041
4,24955,24996,completist,"{'completists', 'completist'}",25041
162,24797,24838,mete,"{'meting', 'mete', 'meted'}",25041
6,24953,24994,ineptitude,"{'ineptitude', 'ineptitudes'}",25041
78,24963,24922,stunningly,{'stunningly'},25041
51,24990,24949,adversity,"{'adversity', 'adversities'}",25041
54,24987,24946,sumptuous,{'sumptuous'},25041
14,24945,24986,midget,"{'midget', 'midgets'}",25041
15,24944,24985,mutilate,"{'mutilate', 'mutilates', 'mutilating', 'mutilated'}",25041
79,24962,24921,nancy,{'nancy'},25041
65,24976,24935,cunne,{'cunning'},25041
57,24984,24943,jerker,"{'jerkers', 'jerker'}",25041
34,24925,24966,vested,{'vested'},25041
148,24811,24852,off,"{'offs', 'offing'}",25041
97,24944,24903,moody,{'moody'},25041
129,24912,24871,convincingly,{'convincingly'},25041
53,24988,24947,uncompromising,{'uncompromising'},25041
86,24955,24914,respectively,{'respectively'},25041
203,24838,24797,bric,{'bric'},25041
100,24941,24900,educational,{'educational'},25041
339,24702,24661,lift,"{'lifts', 'lift', 'lifted', 'lifting'}",25041
356,24603,24644,boyfriend,"{'boyfriend', 'boyfriends'}",25041
9,24950,24991,undeveloped,{'undeveloped'},25041
60,24980,24940,terse,{'terse'},25040
73,24967,24927,unwilling,{'unwilling'},25040
115,24925,24885,cinematographe,"{'cinematographe', 'cinematographed'}",25040
15,24945,24985,discernible,{'discernible'},25040
128,24912,24872,examine,"{'examines', 'examine', 'examined', 'examining'}",25040
175,24785,24825,false,{'false'},25040
417,24623,24583,content,"{'contents', 'content', 'contenting'}",25040
226,24814,24774,satire,"{'satired', 'satires', 'satire'}",25040
130,24910,24870,primarily,{'primarily'},25040
226,24814,24774,gra,{'gras'},25040
690,24350,24310,dig,"{'dig', 'digging', 'dug', 'digs'}",25040
43,24917,24957,finance,"{'finances', 'finance', 'financed', 'financing'}",25040
16,24944,24984,wrist,"{'wrist', 'wrists'}",25040
380,24660,24620,leader,"{'leader', 'leaders'}",25040
108,24932,24892,remarkably,{'remarkably'},25040
47,24913,24953,suspension,{'suspension'},25040
15,24945,24985,addled,{'addled'},25040
18,24942,24982,punchline,"{'punchline', 'punchlines'}",25040
237,24803,24763,command,"{'commanded', 'command', 'commands'}",25040
103,24937,24897,glance,"{'glances', 'glance', 'glanced'}",25040
202,24758,24798,blonde,"{'blonde', 'blondes'}",25040
237,24803,24763,holic,{'holic'},25040
353,24687,24647,tact,{'tact'},25040
35,24925,24965,inexplicable,{'inexplicable'},25040
313,24647,24687,agent,"{'agent', 'agents'}",25040
135,24905,24865,overwhelming,{'overwhelming'},25040
568,24472,24432,bleed,"{'bleeding', 'bled', 'bleed', 'bleeds'}",25040
53,24987,24947,yous,{'yous'},25040
10,24950,24990,awkwardly,{'awkwardly'},25040
642,24398,24358,demo,{'demo'},25040
104,24856,24896,scat,"{'scatting', 'scat'}",25040
36,24924,24964,pos,"{'posest', 'pos'}",25040
149,24811,24851,security,"{'security', 'securities'}",25040
1556,23484,23444,forget,"{'forgets', 'forgot', 'forgotten', 'forget', 'forgetting'}",25040
572,24468,24428,occasion,"{'occasions', 'occasioned', 'occasion'}",25040
79,24881,24921,thar,{'thar'},25040
127,24913,24873,arg,{'arg'},25040
97,24943,24903,assured,{'assured'},25040
207,24833,24793,myth,"{'myth', 'myths'}",25040
84,24956,24916,loan,"{'loaning', 'loaned', 'loan', 'loans'}",25040
139,24901,24861,dash,"{'dashed', 'dashes', 'dashing', 'dash'}",25040
120,24920,24880,trademark,"{'trademarks', 'trademark', 'trademarked'}",25040
46,24914,24954,slut,"{'slut', 'sluts'}",25040
84,24956,24916,coop,{'coop'},25040
65,24975,24935,knight,"{'knighted', 'knight', 'knights'}",25040
410,24550,24590,dish,"{'dishes', 'dish', 'dishing', 'dished'}",25040
96,24944,24904,delve,"{'delve', 'delves', 'delved', 'delving'}",25040
101,24939,24899,incorporate,"{'incorporated', 'incorporating', 'incorporates', 'incorporate'}",25040
113,24927,24887,tackle,"{'tackles', 'tackling', 'tackle', 'tackled'}",25040
1033,24007,23967,ball,"{'balls', 'balled', 'ball', 'balling'}",25040
251,24789,24749,oly,{'oly'},25040
147,24893,24853,rome,{'rome'},25040
360,24680,24640,racy,"{'racier', 'raciest', 'racy'}",25040
107,24933,24893,confine,"{'confined', 'confining', 'confines', 'confine'}",25040
50,24910,24950,hammy,"{'hammiest', 'hammy'}",25040
204,24836,24796,rational,"{'rational', 'rationals'}",25040
71,24969,24929,vintage,{'vintage'},25040
71,24969,24929,admission,"{'admission', 'admissions'}",25040
76,24964,24924,stub,"{'stubbed', 'stub', 'stubs'}",25040
106,24854,24894,curiosity,"{'curiosities', 'curiosity'}",25040
75,24965,24925,propose,"{'propose', 'proposed', 'proposes', 'proposing'}",25040
14,24947,24986,mummy,"{'mummies', 'mummy'}",25039
410,24629,24590,lest,{'lest'},25039
62,24977,24938,timely,{'timely'},25039
72,24967,24928,idealist,"{'idealists', 'idealist'}",25039
1235,23804,23765,lice,{'lice'},25039
276,24685,24724,item,"{'items', 'item'}",25039
114,24925,24886,arise,"{'arises', 'arising', 'arose', 'arisen', 'arise'}",25039
203,24836,24797,border,"{'bordered', 'border', 'bordering', 'borders'}",25039
7,24954,24993,clunker,"{'clunker', 'clunkers'}",25039
91,24948,24909,depression,"{'depression', 'depressions'}",25039
120,24919,24880,nervous,{'nervous'},25039
58,24903,24942,pod,"{'pods', 'pod'}",25039
55,24984,24945,fantastically,{'fantastically'},25039
75,24964,24925,giallo,"{'giallo', 'giallos'}",25039
225,24814,24775,african,{'african'},25039
46,24993,24954,instrumental,"{'instrumentals', 'instrumental'}",25039
112,24927,24888,airing,{'airing'},25039
23,24938,24977,warehouse,"{'warehouses', 'warehouse'}",25039
36,24925,24964,explicable,{'explicable'},25039
82,24879,24918,babe,"{'babe', 'babes'}",25039
109,24930,24891,tana,{'tana'},25039
62,24977,24938,nightmarish,{'nightmarish'},25039
63,24898,24937,bounce,"{'bouncing', 'bounces', 'bounce', 'bounced'}",25039
34,24927,24966,forgivable,{'forgivable'},25039
99,24862,24901,beast,"{'beasts', 'beast'}",25039
54,24985,24946,interplay,{'interplay'},25039
73,24966,24927,united,{'united'},25039
68,24971,24932,offbeat,{'offbeat'},25039
12,24949,24988,sophomoric,{'sophomoric'},25039
105,24934,24895,realm,"{'realm', 'realms'}",25039
30,24931,24970,freaking,{'freaking'},25039
39,24922,24961,immature,"{'immature', 'immatured'}",25039
105,24934,24895,sibling,"{'siblings', 'sibling'}",25039
52,24909,24948,bask,"{'basks', 'bask'}",25039
80,24959,24920,sem,{'sem'},25039
37,24924,24963,fetish,"{'fetish', 'fetishes'}",25039
338,24701,24662,gross,"{'grosses', 'grossed', 'grosser', 'gross', 'grossing', 'grossest'}",25039
115,24924,24885,cinematographer,"{'cinematographer', 'cinematographers'}",25039
135,24904,24865,slick,"{'slick', 'slickest', 'slicked'}",25039
249,24790,24751,structure,"{'structured', 'structures', 'structure'}",25039
147,24814,24853,beach,"{'beach', 'beaches', 'beached'}",25039
238,24801,24762,comma,"{'commas', 'comma'}",25039
133,24906,24867,biography,"{'biography', 'biographies'}",25039
31,24930,24969,scant,{'scant'},25039
66,24895,24934,loop,"{'loop', 'looped', 'looping', 'loops'}",25039
434,24605,24566,solve,"{'solved', 'solves', 'solving', 'solve'}",25039
223,24816,24777,spark,"{'sparked', 'sparks', 'sparking', 'spark'}",25039
27,24934,24973,offense,"{'offense', 'offenses'}",25039
49,24912,24951,shaky,"{'shakiest', 'shaky'}",25039
33,24928,24967,cartoonish,{'cartoonish'},25039
240,24799,24760,inch,"{'inches', 'inch', 'inched'}",25039
68,24971,24932,turmoil,"{'turmoils', 'turmoil'}",25039
40,24921,24960,motivated,{'motivated'},25039
93,24946,24907,enable,"{'enabling', 'enable', 'enabled', 'enables'}",25039
153,24886,24847,activity,"{'activity', 'activities'}",25039
135,24904,24865,mentality,"{'mentalities', 'mentality'}",25039
149,24812,24851,promote,"{'promoting', 'promoted', 'promote', 'promotes'}",25039
136,24903,24864,silence,"{'silences', 'silence', 'silencing', 'silenced'}",25039
493,24468,24507,cartoon,"{'cartooned', 'cartoons', 'cartoon'}",25039
170,24869,24830,factory,"{'factories', 'factory'}",25039
85,24954,24915,enlist,"{'enlisting', 'enlists', 'enlist'}",25039
61,24978,24939,formal,{'formal'},25039
111,24928,24889,choreography,"{'choreography', 'choreographies'}",25039
75,24964,24925,goodbye,"{'goodbye', 'goodbyes'}",25039
164,24875,24836,prisoner,"{'prisoners', 'prisoner'}",25039
78,24961,24922,informative,{'informative'},25039
691,24270,24309,villain,"{'villains', 'villain'}",25039
103,24858,24897,precious,{'precious'},25039
212,24826,24788,lush,{'lush'},25038
929,24109,24071,sexual,"{'sexuals', 'sexual'}",25038
89,24949,24911,brood,"{'brooding', 'brood', 'broods'}",25038
19,24943,24981,smirk,"{'smirking', 'smirks', 'smirk', 'smirked'}",25038
48,24990,24952,emitism,{'emitism'},25038
11,24951,24989,fisted,{'fisted'},25038
133,24829,24867,nuts,{'nuts'},25038
126,24912,24874,ambition,"{'ambitions', 'ambition'}",25038
457,24581,24543,area,"{'areas', 'area'}",25038
107,24855,24893,smokin,{'smokin'},25038
102,24936,24898,unhappy,"{'unhappy', 'unhappier'}",25038
54,24908,24946,jet,"{'jet', 'jetting', 'jets'}",25038
111,24927,24889,reply,"{'replies', 'replying', 'reply', 'replied'}",25038
432,24606,24568,poke,"{'poke', 'poked', 'poking', 'pokes'}",25038
264,24698,24736,statement,"{'statements', 'statement'}",25038
67,24971,24933,unusually,{'unusually'},25038
49,24913,24951,setup,"{'setup', 'setups'}",25038
71,24967,24929,grid,"{'grids', 'grid'}",25038
44,24994,24956,visconti,{'visconti'},25038
64,24974,24936,han,{'hans'},25038
19,24943,24981,splice,"{'spliced', 'splices', 'splice'}",25038
13,24949,24987,distasteful,{'distasteful'},25038
128,24910,24872,torment,"{'torment', 'torments', 'tormenting', 'tormented'}",25038
47,24991,24953,binding,"{'bindings', 'binding'}",25038
14,24948,24986,debacle,"{'debacles', 'debacle'}",25038
102,24936,24898,exceptionally,{'exceptionally'},25038
110,24928,24890,confrontation,"{'confrontation', 'confrontations'}",25038
533,24505,24467,creepy,"{'creepier', 'creepy', 'creepiest'}",25038
91,24871,24909,derm,{'derm'},25038
174,24788,24826,reek,"{'reeked', 'reek', 'reeks', 'reeking'}",25038
8,24954,24992,puerile,{'puerile'},25038
47,24991,24953,joyous,{'joyous'},25038
55,24983,24945,escalate,"{'escalated', 'escalate', 'escalates', 'escalating'}",25038
27,24935,24973,botch,"{'botches', 'botching', 'botch'}",25038
36,24926,24964,biker,"{'biker', 'bikers'}",25038
167,24871,24833,vietnam,{'vietnam'},25038
175,24863,24825,universe,"{'universe', 'universes'}",25038
154,24884,24846,pest,"{'pests', 'pest'}",25038
48,24990,24952,sweetness,{'sweetness'},25038
10,24952,24990,squander,"{'squandered', 'squandering', 'squanders', 'squander'}",25038
93,24869,24907,furthermore,{'furthermore'},25038
454,24508,24546,wake,"{'wakes', 'wake', 'woke', 'woken', 'waked', 'waking'}",25038
123,24915,24877,suitable,{'suitable'},25038
32,24930,24968,scrape,"{'scraping', 'scraped', 'scrape', 'scrapes'}",25038
74,24964,24926,tangle,"{'tangles', 'tangled', 'tangle'}",25038
247,24715,24753,therin,{'therin'},25038
113,24849,24887,qualify,"{'qualify', 'qualifies', 'qualified'}",25038
16,24946,24984,shamelessly,{'shamelessly'},25038
215,24823,24785,silver,{'silver'},25038
75,24963,24925,chess,{'chess'},25038
100,24938,24900,catchy,"{'catchy', 'catchier', 'catchiest'}",25038
68,24970,24932,van,{'vans'},25038
3994,21044,21006,right,"{'righting', 'right', 'rights', 'righted'}",25038
89,24949,24911,someday,{'someday'},25038
72,24966,24928,outlaw,"{'outlawed', 'outlaw', 'outlaws'}",25038
64,24898,24936,kickin,{'kickin'},25038
145,24817,24855,desperately,{'desperately'},25038
48,24989,24952,meticulous,{'meticulous'},25037
79,24958,24921,slimy,"{'slimy', 'slimiest'}",25037
200,24837,24800,uncle,"{'uncle', 'uncles'}",25037
36,24927,24964,sorely,{'sorely'},25037
168,24869,24832,bias,"{'bias', 'biases', 'biasing'}",25037
1081,23956,23919,them,{'thems'},25037
